Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
5,5,10.1524295092659,0.62,EFM,Absent,2,E,500,250,C,E,NA,NA,1,1,NA,NA,0.666390810829727,0.786768267503175,0.717422271472653,1.09378632705564,0.297560548563298,0.906675923067083,0.501644145573429,0.706631285641207,0.828588797542031,1.4800312425278,0.753572329900854,0.538024379714626,-0.147483669551596,0.399082228797831,0.623734620628172
5,5,10.3,0.629,likeLTD,Present,2,E,500,250,C,E,NA,NA,1,1,NA,NA,0.685,0.693,0.681,1.14,0.241,0.967,0.637,0.871,0.836,1.39,0.804,0.504,-0.217,0.403,0.624
5,5,11.5,0.655,likeLTD,Absent,2,C,500,250,C,E,NA,NA,1,1,NA,NA,0.701,0.926,0.467,1.26,0.479,1.26,1.26,0.514,0.801,1.04,0.771,0.443,0.195,0.412,0.99
5,5,11.7,0.666,likeLTD,Present,2,C,500,250,C,E,NA,NA,1,1,NA,NA,0.705,0.961,0.467,1.29,0.357,1.28,1.26,0.706,0.806,1.12,0.779,0.43,0.152,0.431,0.98
6,1,9.9654779413143,0.608,EFM,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.642535511474005,0.657452280769511,0.668942158070874,1.05334727886222,0.25980114152672,0.866905239478436,0.591729903933287,0.521732147676198,0.834468421315342,1.48521108309152,0.732323579858463,0.574548862842132,0.0750544720020143,0.373363284763958,0.628062575649621
6,1,10.0960758866548,0.616,EFM,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.650934339768701,0.656301690259504,0.653425952650776,1.09940721272811,0.241366002704861,0.845754029181105,0.620515221468126,0.54756685181392,0.841771673277273,1.48372276530641,0.747429227249493,0.576767400999154,0.127877196561507,0.359475562529634,0.643760760156261
6,1,11.2898606965492,0.643,EFM,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.661682628881881,0.99943335803193,0.44923540466391,1.23903723877229,0.419896323096159,1.16439253488219,1.27479774211754,0.335453929794239,0.834190342867434,0.955548370958088,0.754134685022742,0.476015081567545,0.327085763493451,0.394048276789666,1.00490901561015
6,1,11.4084617816431,0.65,EFM,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.670255364072894,0.993219144234751,0.436766932550622,1.3135346153538,0.411497146357546,1.1381203532444,1.30967736731755,0.374373295574423,0.837566795197786,0.965625781934944,0.759879838355104,0.492375622743082,0.31102165332873,0.371273404670346,1.02327446670716
6,1,11.5,0.655,likeLTD,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.673,1.01,0.432,1.31,0.288,1.16,1.25,0.573,0.803,0.97,0.767,0.48,0.317,0.397,1.06
6,1,10.4,0.635,likeLTD,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.674,0.633,0.584,1.26,0.113,0.823,0.609,0.794,0.815,1.39,0.779,0.601,0.183,0.396,0.697
6,1,10.2,0.623,likeLTD,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.677,0.636,0.624,1.12,0.109,0.854,0.583,0.727,0.819,1.47,0.773,0.583,0.174,0.398,0.672
6,1,11.6,0.661,likeLTD,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.678,0.985,0.386,1.41,0.317,1.12,1.29,0.57,0.834,0.968,0.765,0.507,0.309,0.397,1.08
7,2,11.1657407038699,0.636,EFM,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.621400884986022,0.904969447686536,0.634230193704571,1.14236851654423,0.617045580382798,1.3298096607437,1.40723745686425,0.281205473396715,0.857431277714312,0.926870441834985,0.590293595733255,0.355627412766973,0.254165455291827,0.278394933932185,0.964690372287554
7,2,11.1301749811718,0.634,EFM,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.632958500006337,0.8050707975522,0.642460877825101,1.18011867266432,0.552973832144793,1.36852240208348,1.36119462780801,0.351258533210577,0.862073138891,0.919114613011835,0.614984774644421,0.302889061057163,0.244801187671701,0.298111162818216,0.993642799782646
7,2,10.7168676768387,0.654,EFM,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.660259003998603,0.973857824515509,0.811473251487861,1.12299252260742,0.346544637728096,1.07950025789955,0.677666636645674,0.665506727963763,0.842791363551329,1.36746890007201,0.753921984809273,0.292463198248426,0.0347004815967648,0.38514443786231,0.702576447852081
7,2,10.8031039421512,0.66,EFM,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.669853620437936,0.965798430446253,0.789915335159746,1.14183295022071,0.403541429331027,1.05480670353052,0.686292619217935,0.642144321064446,0.843368824184682,1.3908382709491,0.769622675915186,0.349365382723013,0.0135843581953032,0.370569394943696,0.711569625831666
7,2,11.6,0.661,likeLTD,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.699,0.99,0.597,1.29,0.562,1.41,1.34,0.564,0.797,0.935,0.68,0.184,0.188,0.298,1.08
7,2,11.1,0.678,likeLTD,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.708,1.04,0.777,1.18,0.327,1.15,0.635,0.859,0.828,1.42,0.856,0.187,0.00366,0.341,0.764
7,2,11.6,0.661,likeLTD,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.716,0.784,0.602,1.31,0.569,1.43,1.34,0.587,0.846,0.971,0.646,0.168,0.192,0.336,1.13
7,2,11,0.672,likeLTD,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.717,0.943,0.772,1.2,0.405,1.1,0.672,0.74,0.834,1.44,0.831,0.249,8.52e-4,0.332,0.761
8,3,10.9584279236251,0.624,EFM,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.63254616636151,0.949492956229893,0.490555855730628,1.11863329683029,0.444030945340604,1.23015963068415,1.28877388417225,0.189276503971712,0.842283419332081,0.89523774541237,0.727502698519678,0.522746913169007,0.315918412641185,0.379150346845767,0.932119148383954
8,3,9.94528620609778,0.607,EFM,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.63555033187985,0.678728929755667,0.693514172143548,1.07267825399975,0.262197270853871,0.863295963901573,0.593163059726524,0.540227523613816,0.844903266536575,1.47218224284861,0.732074413301258,0.511723537954215,0.0142594803306127,0.39010236267112,0.640685396580783
8,3,11.1686272860463,0.636,EFM,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.640484042947007,0.972716408986633,0.500421803885336,1.17245024117469,0.447010358342074,1.22855792619545,1.28636305566041,0.242968663097963,0.840111436968221,0.923931722544934,0.738366185427293,0.5493167725669,0.296222218706884,0.376449438970351,0.953257010572141
8,3,10.061034546177,0.614,EFM,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.649893159571261,0.702752658819886,0.700127134283498,1.12246660369842,0.26992621516511,0.819495698142331,0.573677759408556,0.607822961675146,0.831786134226348,1.50847593981771,0.73962687186456,0.500846013262092,0.00199787885398783,0.379814229327912,0.652325288060159
8,3,10.1,0.617,likeLTD,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.651,0.708,0.687,1.09,0.26,0.851,0.604,0.498,0.894,1.49,0.739,0.496,0.111,0.369,0.617
8,3,11.3,0.644,likeLTD,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.674,0.99,0.476,1.23,0.447,1.21,1.24,0.31,0.845,0.952,0.767,0.471,0.241,0.384,1.01
8,3,11.3,0.644,likeLTD,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.674,1,0.454,1.25,0.406,1.24,1.24,0.338,0.816,0.945,0.776,0.533,0.282,0.376,0.998
8,3,10.1,0.617,likeLTD,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.685,0.613,0.595,1.16,0.225,0.953,0.494,0.546,0.841,1.39,0.784,0.67,0.097,0.409,0.625
9,4,11.4032997419899,0.649,EFM,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.664725591455744,0.973334716249406,0.508036183032727,1.17069706980754,0.4875132002695,1.25177417313989,1.37904748263328,0.231740789907697,0.836643517093233,1.00792559385882,0.720628812695666,0.53817011762082,0.278675718225976,0.370988010645102,0.983398765354501
9,4,11.1645865924375,0.636,EFM,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.66675323397725,1.00626059725389,0.53499397797272,1.08020877283604,0.496216210901878,1.2031869829776,1.35032574518624,0.195988065025039,0.83097658685231,0.971567596505832,0.6965275303595,0.525208181835951,0.300428055050462,0.337080205529481,0.968864850173315
9,4,10.0257910165857,0.612,EFM,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.668974724622403,0.643745913640471,0.669146654145573,1.07379704915036,0.281838826594365,0.924668594850395,0.6521962404336,0.498849429116423,0.83577202267037,1.52995620634629,0.740577356645474,0.615970221547928,-0.121930584994757,0.396044351408294,0.616184010408491
9,4,10.0959729131437,0.616,EFM,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.671139106783659,0.63692550910615,0.675171995891317,1.10600277641541,0.294006601056101,0.926665114927366,0.654244670444171,0.528538075396418,0.829342207475609,1.53104161312352,0.749518340771968,0.604390523227754,-0.128734424675253,0.38571224717761,0.632008556021948
9,4,11.5,0.655,likeLTD,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.7,0.974,0.489,1.21,0.401,1.23,1.38,0.255,0.835,1.05,0.76,0.513,0.276,0.371,1.03
9,4,10.3,0.629,likeLTD,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.767,0.639,0.651,1.09,0.18,0.919,0.699,0.511,0.842,1.52,0.768,0.596,0.14,0.38,0.624
9,4,10.4,0.635,likeLTD,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.778,0.639,0.679,1.02,0.171,0.944,0.794,0.507,0.821,1.42,0.774,0.638,0.161,0.394,0.651
9,4,11.6,0.661,likeLTD,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.789,0.954,0.471,1.13,0.387,1.24,1.45,0.209,0.901,1.11,0.733,0.541,0.283,0.372,1.03
10,5,9.93,0.606,likeLTD,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.556,0.695,0.594,1.12,0.211,0.931,0.516,0.294,0.996,1.58,0.781,0.53,0.148,0.347,0.63
10,5,9.9541901185847,0.608,EFM,Present,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.564114107300527,0.657206457149141,0.69879269296492,1.04253705729059,0.204572318185116,0.867075077609828,0.586572407310967,0.571494702536082,0.843733748606517,1.5122932608463,0.708445908055258,0.555096984881913,0.123001561680096,0.387104424439611,0.632149409727829
10,5,11.0731683871191,0.631,EFM,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.595437801852684,0.980002437796643,0.541334295294272,1.1345920994582,0.579261815122245,1.23188607794131,1.27031986990652,-0.010458758945872,0.839887024690822,1.03200895288994,0.742489353318835,0.487421557464881,0.271086520219903,0.358565268410497,1.01933407169825
10,5,10.8957975115025,0.62,EFM,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.612478595519694,0.978192218516984,0.5262879606691,1.04326948884074,0.512399503873995,1.22237112159879,1.28724867178534,0.00419254853137747,0.845368168987575,0.985350246803218,0.702262737314032,0.472133503321721,0.322319243153646,0.380998481642349,1.00092502094394
10,5,10.0779206207937,0.615,EFM,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.633411376979542,0.690172574461109,0.666041139179209,1.13423999630353,0.222390697993628,0.83759996062102,0.579004751908272,0.682150464445631,0.832197067117153,1.45710420231873,0.736194903335274,0.568075934176471,0.048666318718082,0.376930205679721,0.613741027556367
10,5,10.1,0.617,likeLTD,Absent,2,E,500,250,E,C,NA,NA,1,1,NA,NA,0.64,0.667,0.658,1.14,0.317,0.875,0.552,0.461,0.87,1.45,0.756,0.537,0.114,0.392,0.635
10,5,11.2,0.638,likeLTD,Present,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.648,1,0.475,1.21,0.283,1.27,1.2,0.134,0.929,1.17,0.781,0.418,0.287,0.368,1.04
10,5,11.2,0.638,likeLTD,Absent,2,C,500,250,E,C,NA,NA,1,1,NA,NA,0.662,0.962,0.505,1.22,0.414,1.21,1.22,0.287,0.882,1.03,0.741,0.447,0.222,0.41,1.04
11,1,7.61,0.396,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,-0.00915,1.32,0.33,0.785,0.317,1.31,1.52,0.961,0.022,-2.51,0.787,0.499,0.379,1.35,0.554
11,1,9.5,0.495,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.0522,1.36,0.342,0.964,0.254,1.42,1.64,0.887,0.0444,-0.715,0.708,0.639,0.299,0.967,0.643
11,1,10.2990448694392,0.536,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.170355281756176,1.42576034371245,0.505375701720128,0.953070422405698,0.276205914613541,1.50307141571419,1.64917877889199,0.796563954340714,0.0489094872622241,0.326973919338361,0.572172730396904,0.693253148172626,0.405796642642081,0.339354095502869,0.633003032969214
11,1,10.7819912183393,0.562,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.174529110684593,1.40232365801305,0.480062580944641,0.982594836089588,0.260274762885201,1.54897932843837,1.64479633782842,0.875445519069059,0.0222894500314388,0.326656240304689,0.570890480402693,0.732717486343452,0.362588181546158,0.777696056371119,0.620147189386834
11,1,9.19,0.523,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.371,0.765,0.46,0.795,0.393,0.843,1.24,0.763,0.101,0.566,0.685,0.421,0.51,0.231,1.04
11,1,9.39026914673018,0.535,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.374748768916616,0.74438902146165,0.483346470050506,0.792448394421944,0.455580450689455,0.927835822580327,1.26018567511508,0.746672770294166,0.127556681666822,0.512594983329031,0.656661874016412,0.467198254413901,0.528374005898887,0.325227933262223,0.987448040613161
11,1,9.15910888107988,0.522,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.382988210646597,0.763604153577382,0.481074983170534,0.79628843064088,0.459352508757482,0.911745672391955,1.26451728476051,0.670007053393423,0.173845062238633,0.491947863060297,0.65320865822819,0.465675760108227,0.526480282893789,0.128993610645293,0.989379346566686
11,1,9.13,0.52,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.401,0.782,0.509,0.792,0.438,0.813,1.26,0.738,0.123,0.405,0.686,0.411,0.479,0.245,1.04
12,2,9.67,0.504,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.149,1.48,0.418,1.05,-0.131,1.64,1.98,0.711,-0.152,-0.867,0.881,0.67,0.479,0.691,0.663
12,2,10.7329697223369,0.559,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.178057871815546,1.37513767040556,0.487237610358346,0.978927122466904,0.266005861521175,1.56972297223766,1.70172885024476,0.880961963984097,0.0436754426379049,0.296093506936929,0.525137049127674,0.703590678270776,0.371480448669462,0.743519204568946,0.611693469091142
12,2,10.7320512152982,0.559,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.18340719389930699,1.36763005139073,0.47482512847992,0.987337915768374,0.265224440034531,1.57814867050584,1.67771842635582,0.867088053566028,0.0368752527357215,0.322269913101364,0.529154007163492,0.733152018087332,0.342913946365304,0.75451671801969,0.611789479824741
12,2,9.49,0.494,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.261,1.53,0.449,0.956,-0.135,1.62,2.01,0.89,-0.336,-1.53,1,0.641,0.751,0.799,0.584
12,2,9.16645444933115,0.522,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.383172803988445,0.748191504383426,0.478838793518439,0.788993320929357,0.457577250102314,0.938339424644636,1.24331972391423,0.744031492294042,0.106250381455154,0.519074326169705,0.661031002557671,0.467417819099847,0.526517356727548,0.106393464153199,0.997305785393136
12,2,9.19610262554583,0.524,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.384087521608252,0.732064277231756,0.483449589692665,0.794063559413118,0.463272085656827,0.913702058920116,1.29563083704744,0.760334532257279,0.102421578839347,0.537120028959979,0.658389888992353,0.45473580984171,0.530452431497367,0.0946627024019168,0.991715723185708
12,2,9.69,0.552,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.413,0.827,0.494,0.788,0.224,1,1.66,0.615,-0.0446,0.65,0.889,0.377,0.648,0.096,1.04
12,2,9.95,0.567,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.507,0.884,0.528,0.799,0.108,1.12,1.85,0.808,-0.249,0.43,0.991,0.398,0.721,0.0357,1.03
13,3,-1.02,-0.0531,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,-0.823,-5.67,0.149,0.582,-0.38,0.35,0.142,0.522,-0.0703,-0.421,0.769,1.57,0.348,1.59,0.317
13,3,-0.222379029728617,-0.0116,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,-0.431559932590266,-6.60517010942832,0.0219968675163194,1.00365368464903,-0.388327496379358,0.515342152980248,0.621903514746567,0.846275536264359,-0.309721681103028,-0.0350690534462677,0.954892021838109,1.36967635539928,0.556844249157199,1.38180007492611,0.275084785741396
13,3,9.43,0.491,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.101,1.37,0.449,1.1,0.207,1.49,1.78,0.833,0.0163,-0.921,0.731,0.599,0.291,0.669,0.718
13,3,10.8766401021138,0.566,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.156509365624221,1.39159817400824,0.485083076338051,1.03051800750535,0.248219797578041,1.57249804405805,1.66469543161202,0.913425428159711,1.6896653712131e-4,0.322000353647539,0.641756633752052,0.716288571477393,0.41371561483749,0.723563544754659,0.596599092223839
13,3,9.52,0.542,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.34,0.776,0.466,0.927,0.466,0.873,1.29,0.765,0.116,0.802,0.685,0.371,0.492,0.0656,1.08
13,3,9.13540711425273,0.52,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.377578253091121,0.763160598135905,0.48418646216573,0.781387231126597,0.460855364828273,0.932564164416437,1.28543539101232,0.762302434141221,0.102765679344372,0.525158764005115,0.625992941547236,0.429116672923603,0.542942311257687,0.0850386952719531,0.976922150985156
13,3,9.35301736269707,0.533,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.390176917586646,0.949816952532287,0.483382786941751,0.797852223719042,0.462345617857771,0.937932199417776,1.28335106855428,0.749963323513653,0.103106195944133,0.541461858667049,0.612043099710469,0.440014430981275,0.533483972849963,0.0817353058792949,0.98635140854168
13,3,9.55,0.544,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.396,0.934,0.5,0.929,0.508,0.867,1.28,0.852,0.0722,0.517,0.726,0.356,0.46,0.0309,1.12
14,4,9.92,0.517,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.118,1.44,0.466,0.992,0.429,1.25,1.82,1.06,0.234,-0.941,0.759,0.656,0.385,0.698,0.563
14,4,10.7962428152705,0.562,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.190986555880919,1.41887952671699,0.505104966794234,0.997116283297197,0.236878821191416,1.70142538741293,1.74252364082569,0.813198744714216,-0.117099713922679,0.359370482508371,0.539984472802998,0.72333828632455,0.302040127254898,0.740306159813807,0.64218907365492
14,4,10.8722376560826,0.566,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.230707327343055,1.45673228639945,0.49367377927923,0.99879690414708,0.21279144270501,1.74866098349045,1.75896611633862,0.764714336026708,-0.083002822164038,0.355230613695643,0.530125221145286,0.728957619648018,0.319108845178732,0.710060015406865,0.646714987442518
14,4,9.37,0.488,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.303,1.27,0.417,0.843,0.57,0.916,1.62,1.04,0.415,-1.25,0.572,0.705,0.729,0.776,0.447
14,4,10.1,0.575,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.37,0.827,0.519,0.733,0.685,0.721,1.32,0.967,0.352,0.731,0.758,0.42,0.626,0.0734,0.947
14,4,9.31798967542509,0.531,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.396931328156293,0.79069702004832,0.503515045370476,0.805921552571895,0.432213633283819,1.07469955005606,1.34004033454999,0.680340449608724,0.140505714552814,0.549834307971097,0.596139901434995,0.452811073654774,0.462518661488722,0.0949691081470571,0.996851994530049
14,4,9.32298515154402,0.531,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.43248211523557,0.830661899229805,0.486872846379058,0.797153993728373,0.404569980787287,1.12366116274316,1.34375877987012,0.675155394221309,0.057696144682303,0.560920788838128,0.586544558071752,0.44071659929521,0.507573923470352,0.0619199602970539,1.01329700469454
14,4,9.37,0.534,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.479,0.759,0.46,0.62,0.884,0.426,1.28,0.786,0.593,0.334,0.599,0.471,0.768,0.0318,0.874
15,5,15,0.781,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.563,2.18,0.742,1.1,0.567,2.07,1.84,0.885,0.292,0.692,0.944,0.649,0.936,0.884,0.67
15,5,14.9,0.776,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.584,2.07,0.72,1.14,0.547,2.18,1.97,0.84,0.285,0.459,0.864,0.799,0.912,0.87,0.622
15,5,12.4,0.706,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.629,1.43,0.684,0.981,0.669,1.63,1.53,0.769,0.249,0.397,0.94,0.671,0.574,0.236,1.03
15,5,12,0.683,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.663,1.65,0.745,0.841,0.662,1.47,1.43,0.799,0.315,0.118,0.934,0.369,0.7,0.267,1.01
15,5,15.4287666559946,0.804,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.713706013346904,2.33556316462008,0.690555375677285,1.0161607647716,0.531070000766957,2.21751868852431,2.15713402074544,0.838853171989784,0.286719142856259,0.718750772816273,0.838365053054094,0.673190883124719,0.873962512068268,0.858253924185337,0.678963167447311
15,5,15.0384935676911,0.783,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.790992451672218,2.36147253063797,0.735079326782618,0.847702017047093,0.578919310746897,2.01422847373781,2.09417255563838,0.960177814979138,0.277386134862746,0.659444548408039,0.815287213319476,0.455069702178657,0.838879163244052,0.911747993427013,0.697934331008964
15,5,12.373166978509,0.705,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.830206503338806,1.77830576985853,0.694650647459591,0.629049533267169,0.607917257679851,1.59126499417378,1.8034815186904,0.699710797842561,0.299372591348845,0.482932089508337,0.837992955355533,0.229803315127648,0.669207292155896,0.201605864871601,1.01766584783046
15,5,12.0799286735381,0.688,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.982090732271818,1.7928945097518,0.743351428302171,0.481683852371295,0.632227315380421,1.35884279947799,1.71512836648808,0.820994857023606,0.328520493028849,0.466786853167673,0.828349617119158,0.0468855736282064,0.591007337384121,0.270223118448955,1.020941819694
16,1,14.4851562644072,0.758,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.550805041432897,1.53234868535317,1.11666082404097,1.37839778709773,1.17680751075951,0.79293246202616,1.38959050782399,0.609697345991152,0.430563115697844,1.59836712632138,0.323062535466665,1.15262828075526,0.541366070899547,1.16136750509703,0.730561465643899
16,1,10.8717342421602,0.664,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.586444248546798,0.835576875210779,1.03834152397019,1.34645100645396,0.120318949285224,0.936759906943367,0.148134100471761,0.891657148198443,0.631216897311331,1.56296688589975,0.360332817817809,0.877944140266253,0.491347570910806,0.448255425455324,0.595986745418381
16,1,16.53326703064,0.866,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.656909098555147,1.86481896736354,1.27586715579178,1.65432320191524,1.36383250288516,0.929164612747634,1.69882061458687,0.74426447355171,0.547701635633111,1.68576014276166,0.130985088424413,1.3120014462465,0.460063520846349,1.36727481044952,0.841479758881319
16,1,12.6036554046618,0.769,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.709722655208684,1.14225406494688,1.21537005521249,1.61774172106631,0.304426753791857,1.05079325308166,0.101238075651875,1.0015114240608,0.773319784390918,1.66577154745767,0.171240410852121,1.04394394984011,0.445008744282463,0.651931716019737,0.709381248798196
16,1,12,0.733,likeLTD,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.727,0.938,1.07,1.69,-0.245,0.984,0.406,1.25,0.583,1.27,0.619,0.921,0.707,0.59,0.506
16,1,16.1,0.843,likeLTD,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.729,1.7,1.15,1.69,0.951,0.919,1.76,0.984,0.327,1.5,0.565,1.18,0.684,1.28,0.65
16,1,17.5,0.916,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.751,1.81,1.13,1.44,1.37,1.12,1.89,1.08,0.383,1.36,0.861,1.5,0.612,1.29,0.94
16,1,13.8,0.842,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.902,1.18,1.12,1.26,0.105,1.33,-0.0815,1.43,0.624,1.59,0.945,1.23,0.81,0.58,0.733
17,2,15.2,0.796,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.791,1.92,1.15,1.19,1.76,0.787,1.96,0.43,0.198,1.44,0.794,0.657,0.326,1.12,0.7
17,2,13.0371372309504,0.683,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.799390253295595,1.39115368498943,1.02467482886632,0.759748595131734,1.50204141228388,0.68776696809517,1.71749683130048,0.106638317972282,0.24508145885291,1.29903559774296,0.686203037753138,0.812292927578268,0.275479362205888,1.04205621114512,0.688077743737265
17,2,10.2211725130896,0.624,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.818768252315327,0.688476939382163,1.00733498704243,0.830860732801396,0.407074570502222,0.806226764996867,1.03556452228749,0.344303675018192,0.545153063343448,1.27599596883952,0.708593852889894,0.512042554717089,0.360304098755523,0.342903590518051,0.537568939679969
17,2,12.5,0.763,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.83,1.16,1.13,1.35,0.571,0.809,1.22,0.685,0.488,1.57,0.81,0.402,0.41,0.506,0.547
17,2,13.9722781523312,0.732,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.943746627589958,1.59053627376247,1.10874647488303,0.943869858244877,1.75565125244242,0.734629253960277,1.91012326353534,0.113673378561828,0.265937085040371,1.32341308089994,0.706603718826103,0.694499234889337,0.0761789866077549,1.03604112603534,0.768628537052114
17,2,11.1843049351443,0.683,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.968706576603747,0.881434942122366,1.10821143082619,1.01940667358452,0.670380115846271,0.859922580567455,1.24313536029191,0.343822237875929,0.574201259365486,1.30420911164241,0.725070974031911,0.390299484553577,0.137479980818402,0.326090869528414,0.631933337485738
